Entry	Entry Name
Q48463	MANB_KLEPN
Q49166	GYRA_MYCFV
Q49467	GYRA_MYCGO
Q49608	GYRA_MYCKA
Q4P6X6	PPIH_USTMA
Q4R2Z8	ZN541_MACFA
Q4R646	SYIM_MACFA
Q4R8T1	EFCB6_MACFA
Q50830	MTRE_METVA
Q50841	PDXS_METVA
Q51854	LIPB_PROHO
Q52846	NODM_RHILT
Q53461	BACH_HALAR
Q53B53	3L234_OPHHA
Q55348	RPOC1_SYNPZ
Q56037	DEOD_STRTR
Q56206	GLMS_SPHYA
Q56216	LEU1_THETH
Q56408	COX1_THETH
Q566I3	HYOU1_XENLA
Q56714	LAMB_VIBPH
Q56731	PDXB_SHESP
Q56850	LAMB_YEREN
Q59295	HEM2_RUMJO
Q59561	MURA_MYCSM
Q59591	KAD_NEIAN
Q59594	KAD_NEICI
Q59596	KAD_NEIFL
Q59615	KAD_NEILA
Q59619	RECA_NEIMU
Q59627	KAD_NEIPO
Q59628	KAD_NEIPH
Q59767	NADB_RHORU
Q59918	CYSK_STAHA
Q59920	FOLB_STAHA
Q5DWG0	CRJ36_CRYJA
Q5EE07	DID_ECHCA
Q5EZ82	ALTA1_ALTBO
Q5EZC5	ALTA1_STEBT
Q5FBW1	KLK2_BLABR
Q5M985	NGDNB_XENLA
Q5NKT8	ICAM4_PANTR
Q5PXH1	KISS1_MACMU
Q5R8Q7	GTPB1_PONAB
Q5RAD5	RTF1_PONAB
Q5RE15	PSMD8_PONAB
Q5RFH1	TWF2_PONAB
Q5TKS0	FABF_STAAU
Q5VJ77	SUB1_TRIVC
Q60080	DHAS_VIBMI
Q60436	SRRT_CRIGR
Q60453	TIMP2_CRILO
Q60480	IL1A_CAVPO
Q60481	CSF2_CAVPO
Q60564	LMX1B_MESAU
Q61J98	CLAP2_CAEBR
Q62590	TSHB_PHOSU
Q62951	DPYL4_RAT
Q63149	CADH4_RAT
Q63312	PHLB1_RAT
Q63603	DOCK9_RAT
Q64016	DFA17_MOUSE
Q64029	XPA_CRIGR
Q64K30	SUB1_ARTBE
Q687E1	NPP_HORVU
Q68PG2	SCX13_CENEX
Q68PG7	SCX8_CENEX
Q68PG8	SCX7_CENEX
Q68PG9	SCX6_CENEX
Q68PH0	SCX5_CENEX
Q68PH2	SCX3_CENEX
Q6DLV9	PCGF1_RAT
Q6DNL9	PB2_I02A4
Q6DNM0	PB2_I02A3
Q6DNM1	PB2_I02A2
Q6DNM2	PB2_I02A1
Q6DNS6	RDRP_I02A1
Q6DNV6	PA_I03A1
Q6DNW3	PA_I02A7
Q6DNX8	PA_I02A3
Q6DP37	NS1_I02A7
Q6DPQ6	M1_I02A7
Q6DPU2	M1_I02A1
Q6DQ15	HEMA_I02A7
Q6J844	PA_I03A0
Q6J847	RDRP_I02A5
Q6KF81	PHCY2_HOMAM
Q6KF82	PHCY1_HOMAM
Q6Q249	PA14_POLDO
Q6Q250	PA13_POLDO
Q6Q251	PA12_POLDO
Q6T627	OXLA_BITGA
Q6UIM1	ZNHI3_MACMU
Q6UIM2	ZNHI3_PANTR
Q6V9H4	PDGFD_RABIT
Q6VZ17	HUNKB_XENLA
Q6WNQ9	C81E9_MEDTR
Q6XI71	NDKA_DROYA
Q768S8	PRMG_GORST
Q7DMP0	CALM2_SOLTU
Q7LZ24	SLLC2_VIPAP
Q7LZ31	LETH1_HELHO
Q7LZF4	VSP4A_CERCE
Q7LZF5	VSPC1_CROAT
Q7LZF6	VSPE2_CROAT
Q7LZG1	ACES_NAJOX
Q7LZG5	PA2_NOTSC
Q7LZI6	SLB_PROTO
Q7LZJ1	VM1_CROMN
Q7LZK6	SLA_PROTO
Q7LZQ6	PA2BD_BUNFA
Q7M0V7	ENO_CLODI
Q7M1L0	CB23C_PEA
Q7M1L7	RIP1_SAPOC
Q7M269	PHEG1_GASCO
Q7M290	PMA_AVESA
Q7M323	PLMN_CAPHI
Q7M3P2	GAMP_PROCL
Q7M3Y8	TPM_TURCO
Q7M3Z5	H4_SEPOF
Q7SIB3	CO4A2_BOVIN
Q7T248	SLA_ECHCA
Q7YD73	CYB_HYPSA
Q7Z1N0	A1X1_LOXAR
Q809M5	RDRP_I01A2
Q809M7	RDRP_I01A1
Q809P5	PB2_I01A3
Q809P9	PB2_I01A0
Q809Q1	PB2_I01A2
Q809Q3	PB2_I01A1
Q80IQ5	NSP5_ROTKU
Q80XG2	IL21_PERMA
Q84056	NS1_I57A4
Q84I54	HIS5_BUCSC
Q84I55	HIS5_BUCMH
Q84I56	HIS5_BUCDN
Q84IL8	PDXS_CLONO
Q84N37	PVIP_PEA
Q84TU6	PETD_EUGGR
Q867X2	ACES_CULQU
Q867X3	ACES_CULPP
Q86GC9	ACES_CULTO
Q86QI0	H1L2_OSTED
Q86RB2	CA1C_CONGE
Q875Q0	SEC24_LACK1
Q89251	POLG_WMV2T
Q8AVK2	LN28B_XENLA
Q8AX00	MOS_SIBNE
Q8AX01	MOS_DENAN
Q8AX02	MOS_ATHSQ
Q8G9M2	GCSP_RHOFA
Q8GDP4	HISX_HELMO
Q8GDQ6	HIS6_HELMO
Q8GDU2	ASSY_HELMO
Q8GDV4	PSTB_HELMO
Q8GKZ1	HISX_SALEN
Q8GUD7	CHIL_HEVBR
Q8H215	PFKA_WHEAT
Q8H994	CRJ33_CRYJA
Q8I6R5	CA12_CONIM
Q8J077	SUB6_TRISH
Q8L2S1	GPMI_TOBBP
Q8L6J2	RPO2A_TOBAC
Q8L6J4	RPO1A_TOBAC
Q8LL05	SSG1B_HORVU
Q8MJ87	NUB1_BOVIN
Q8MJC6	CMAH_PONPY
Q8MJC8	CMAH_GORGO
Q8MJD0	CMAH_PANPA
Q8MJJ9	FBLN1_CHLAE
Q8QHF0	MOS_ATHNI
Q8RLU1	PHNW_BACCE
Q8SEM9	COX2_CAERE
Q8SG72	CYB_RAPCU
Q8T6Z1	TRXB_SPIBA
Q8VNJ8	HPPA_HELCL
Q8VNU8	HPPA_ALLVI
Q8VPZ0	HPPA_RHIRD
Q8VXQ8	G3PC_SCEVA
Q8WEW3	COX1_SEPOF
Q8WEW4	COX1_DORPE
Q8WMH2	NLGN3_MACMU
Q8WTN9	CHSTF_NOTSL
Q90221	VM2H2_GLOHA
Q90243	VIT_ACITR
Q90305	OPSD_CORAU
Q90328	EDNRB_COTJA
Q90373	OPSD_LEOKE
Q90404	AGRIN_DIPOM
Q90456	MR1BA_DANRE
Q90479	L1CA2_DANRE
Q90497	CRYAA_EUDEL
Q90610	NEO1_CHICK
Q90615	ITA1_CHICK
Q90625	ZBT17_CHICK
Q90665	SEM4D_CHICK
Q90683	ITF2_CHICK
Q90963	PRRX2_CHICK
Q90XB7	NOD2B_XENLA
Q90XB8	NOD4B_XENLA
Q90XV6	MOS_GYMCA
Q90XV7	MOS_VULGR
Q90XV8	MOS_CICNG
Q90XV9	MOS_NYCNY
Q90ZB9	STAR3_SALFO
Q91079	RAS_LIMLI
Q91145	COCA1_NOTVI
Q91289	FINC_PLEWA
Q91365	CE162_COTCO
Q91400	FINC_NOTVI
Q91517	CRYAA_TRASE
Q91573	MCR_XENLA
Q91605	HTF4_XENLA
Q91690	GLI1_XENLA
Q91827	AR1_XENLA
Q91975	DBX2_CHICK
Q92045	CP11A_HYPAM
Q92060	MAOX_CHICK
Q92079	TRFE_GADMO
Q92081	ACES_MYXGL
Q92192	ACT_CALFI
Q92195	PALY_AGABI
Q92445	DCOR_PARBR
Q93AK9	PPK1_APHBL
Q93DX8	CYSA_BURCE
Q93LL2	ACSA_NOSLI
Q93NB7	HPPA_MYXXA
Q93PU8	EFTU_STAWA
Q93S23	DNAJ_RHITR
Q93X68	FABG5_BRANA
Q94435	SCXA_CENNO
Q949M2	FABG4_BRANA
Q94KL7	SILD_FORIN
Q95036	CP6B5_PAPGL
Q95079	SODC_DROMI
Q95081	SODC_DROMD
Q95085	SODC_DROOB
Q95087	SODC_DROPB
Q95095	SODC_DROTO
Q95137	DRD5_BOVIN
Q95146	CASK_CAPCA
Q95147	CASK_RUCDU
Q95149	CASK_CEREL
Q95175	SRY_CROSU
Q95177	CASK_RUSUN
Q95184	CASK_ELADA
Q95191	CASK_MAZAM
Q95195	DRD5_MACMU
Q95199	CASK_MUNRE
Q95202	SRY_NEOAN
Q95224	CASK_OVIDA
Q95225	CASK_ODOHE
Q95227	CASK_OVIMO
Q95228	CASK_ODOVI
Q95239	CASK_RANTA
Q95276	RL5_PIG
Q95283	COX41_PIG
Q95307	RL13A_PIG
Q95312	ATPD_PIG
Q95776	CYB_CROVV
Q957T2	COX1_SEPPH
Q95JA5	GATA6_PIG
Q95K09	GCP5_MACFA
Q95KC8	TIP_MACFA
Q95WY0	TPM03_CRAGI
Q96000	COX1_PECMA
Q96334	PSBP_BRAJU
Q96468	BAS1_HORVU
Q96563	HEM12_HORVU
Q96627	CAP6_ADEB2
Q967Z0	MYSP_DERFA
Q96UM2	LAC3_BOTFU
Q98924	HXA9_CHICK
Q99050	FIBH_BOMMA
Q99105	MYSU_RABIT
Q99142	TAF1_TOBAC
Q99281	H11E_PARAN
Q99284	H1S_SPHGR
Q99PE4	P2RY4_MERUN
Q9AIM3	LEUC_STRGN
Q9AL93	PSAA_PROHO
Q9AQC6	LEUC_BUCUL
Q9AQC8	LEU3_BUCUL
Q9B229	COX1_CHRKN
Q9BDJ7	MCR_SHEEP
Q9BDP6	PTTG1_PIG
Q9BDP9	CART_PIG
Q9BDR0	KCNE2_RABIT
Q9BE74	LRP12_MACFA
Q9BMP6	RLA0_CULNU
Q9BMQ6	MYSP_OPIFE
Q9BP55	CM4C_CONPE
Q9DFD6	HEPC_ONCMY
Q9EUS8	PPK1_STRGR
Q9EVE0	LEUC_BUCUD
Q9EVE3	LEU1_BUCUL
Q9EVG2	LEUC_BUCML
Q9EVG4	LEU1_BUCML
Q9EVG5	LEUC_BUCUA
Q9EVG8	LEUC_BUCUM
Q9EVH0	LEU1_BUCUM
Q9EVH4	LEUC_BUCUE
Q9EVH6	LEU1_BUCUE
Q9EVH7	LEUC_BUCUH
Q9EVI0	LEUC_BUCUO
Q9EVI3	LEUC_BUCUS
Q9EVI6	LEUC_BUCUN
Q9EVI8	LEU1_BUCUN
Q9F407	RECA_MYCT3
Q9F410	RECA_MYCSH
Q9F414	RECA_MYCGS
Q9F415	RECA_MYCFV
Q9F416	RECA_MYCFA
Q9F417	RECA_MYCCI
Q9FAX1	GYRB_EISEL
Q9FAX2	GYRB_CHIJA
Q9G6J1	COX1_OCTVU
Q9GK30	PTHR_SHEEP
Q9GKQ6	PGS1_PIG
Q9GKS6	AT10D_MACFA
Q9GM44	HEAT1_MACFA
Q9GMB7	PTHR_HORSE
Q9GMT4	MDGA2_MACFA
Q9I9M2	NOS_SQUAC
Q9IA02	FZD9_CHICK
Q9IA03	FZD8_CHICK
Q9IAY0	VM1H3_DEIAC
Q9IAY1	VM1H2_DEIAC
Q9IAY3	VM1H1_DEIAC
Q9IAY4	VM1H4_DEIAC
Q9IFF7	HEMA_I60A0
Q9JN46	GLGE_CERSP
Q9K3D7	ARGHA_MORPR
Q9K3E1	NQRF_COLMA
Q9KH57	A85A_MYCMR
Q9L6I1	HISX_THIRO
Q9L8F6	MDH_VIBMI
Q9LCI7	NQRF_SHEPU
Q9LCI8	NQRF_SHEHA
Q9LCI9	NQRF_MORMI
Q9LCJ1	NQRF_PHOPO
Q9LCJ2	NQRF_COLPS
Q9LCJ3	NQRF_ALTMA
Q9LCJ4	NQRF_PSEHA
Q9LCK0	GYRB_CYTAU
Q9LCK1	GYRB_CYTHU
Q9MTQ4	PSAA_AMPOP
Q9MUC0	PSAA_GINBI
Q9MUJ0	PSAA_TORCL
Q9MUJ1	PSAA_PHLSQ
Q9MUJ4	PSAA_ASPND
Q9MUJ6	PSAA_EQUPA
Q9MUJ7	PSAA_ARAAA
Q9MUJ8	PSAA_EPHTW
Q9MUJ9	PSAA_DRIWI
Q9MUK0	PSAA_CYCRE
Q9MUK1	PSAA_MARBO
Q9MUK3	PSAA_SEQSE
Q9MUK4	PSAA_ENCLE
Q9MVK2	NU5C_PACAQ
Q9MVL6	NU5C_MALAR
Q9MZV8	MC5R_PIG
Q9N003	ZN425_MACFA
Q9N077	ATRIP_MACFA
Q9N0M2	BARX2_SHEEP
Q9N117	RELN_BOVIN
Q9N1A3	STP2_MACMU
Q9N1A4	STP2_PONPY
Q9N1A5	STP2_GORGO
Q9N1A6	STP2_PANPA
Q9N1A7	STP2_PANTR
Q9N1Q5	SP100_HYLLA
Q9N1Q7	SP100_PANTR
Q9N289	A4GAT_PONPY
Q9N290	A4GAT_GORGO
Q9N293	B3GT5_GORGO
Q9N294	B3GT5_PANPA
Q9N295	B3GT5_PANTR
Q9N2B6	5HT1E_PANTR
Q9N2D9	5HT1F_PANTR
Q9N2R3	TPM_CHAFE
Q9N633	O16E_CONCT
Q9NGB4	OSA_DROYA
Q9NJC4	SC17_MESMA
Q9P995	MTTB_METTE
Q9P9M9	MTBB3_METBA
Q9P9N0	MTBB2_METBA
Q9PRP7	SL114_ECHCA
Q9PRP8	SL117_ECHCA
Q9PRP9	VM3C1_ECHCA
Q9PRY2	CLC35_PETMA
Q9PRY9	VSP_BITAR
Q9PRZ0	PA2_BOTJA
Q9PRZ6	SMS1_AMICA
Q9PS06	SL9B_BOTJA
Q9PS28	VSPF_CERCE
Q9PSF9	PA2B2_AGKBI
Q9PTL1	SPY1_CHICK
Q9PTW1	FZD6_CHICK
Q9PTW3	FZD3_CHICK
Q9PUA8	THA_ELECQ
Q9PUE0	DMRT1_ALLMI
Q9PVD5	UNC5_PETMA
Q9PVG3	RESTB_XENLA
Q9QYA9	LSHB_PHOSU
Q9QYB0	FSHB_PHOSU
Q9R4A1	MTNN_KLEPN
Q9RQ82	HISX_BUCMH
Q9RQ85	HISX_BUCSC
Q9RQ88	HISX_BUCDN
Q9S342	RSEP_PHOLU
Q9S3S1	PYRC_SERMA
Q9S926	MDAR2_SOYBN
Q9SPK6	BCH_HAELA
Q9SQ56	RGGA_TOBAC
Q9SWC2	COMT1_EUCGL
Q9T2K9	CB22_SPIOL
Q9T2L0	CB2B_SPIOL
Q9T2L1	CB2C_SPIOL
Q9TGD8	COX1_PLADA
Q9TGE6	COX1_LOLFO
Q9TRG2	IC1_RABIT
Q9TS53	ANXA6_RABIT
Q9TSV8	TNFC_PIG
Q9TT34	HBB_PONPY
Q9TTB0	IFNG_PANTR
Q9TTE5	ESR2_MACMU
Q9TWL1	SCX7_CENNO
Q9TWW2	DIP_SARPE
Q9U6V9	HUGA_POLAN
Q9UR66	NDK_CANAX
Q9UVH3	AKR1_MORAP
Q9V302	CCA_THEAI
Q9W636	REQUB_XENLA
Q9W6D8	BARX1_CHICK
Q9W6I9	THA_ONCMY
Q9W754	SCNNB_AQUCT
Q9WCD1	VME1_CVRNJ
Q9WQ76	R1AB_CVTMI
Q9WQ77	R1AB_CVRSD
Q9WV23	CMAH_CRIGR
Q9WXB7	BCHL_ACIRU
Q9X3Y3	GYRB_BACCE
Q9X3Y5	GYRB_BACMY
Q9XQE1	RR12_SOLNI
Q9XSB7	RUNX2_HORSE
Q9XZG9	CECA_SPOLT
Q9XZH0	CECB_SPOLT
Q9YH99	EYA3_CHICK
Q9YHA0	EYA1_CHICK
Q9YHA1	EYA4_TAKRU
Q9YX78	PB2_I97A0
Q9Z1Q1	NEST_MESAU
Q9Z5E9	UBIE_PSEOL
Q9Z5K9	PEPX_LACDE
Q9Z5X0	RNT_AZOVI
Q9ZEE3	XPT_STRMT
Q9ZEH5	MUTS2_STAAU
Q9ZFB7	QCRA_STRLI
Q9ZH21	MURA_DESTE
Q9ZJ10	ARGD_BACAM
Q9ZZ08	COX1_HAPMA
S5FV19	CPA_STRPY
S5ZYD3	OBP_PHOSU
U5YCR8	VSP_BOTPC
V9Z548	VMPA1_TITPA
V9Z9A3	VMPA2_TITSE
V9ZAX6	VMPA2_TITPA
W7E0Q5	VICYB_BIPV3
A0A023UA23	PHAT_AMAFU
A0A023UBA8	PHAT_AMARI
A0A023UBX6	PHAT1_AMAEX
A0A023UBY3	PHAT_AMAPH
A0A023UCA6	AAMA2_AMAFL
A0A023UCC1	PHAT_AMAFL
A0A023VZF1	TX41F_ETHRU
A0A068B409	CAEG_CONBE
A0A077DF94	SPXN2_DANRE
A0A090XBL6	E1080_IXORI
A0A090XE98	E1077_IXORI
A0A0F6QDA5	O16A_CONEB
A0A0K8TU78	COW_CONLV
A0A193H2U2	CZS4_CRUCA
A0A193H356	CZS5_CRUCA
A0A1D0BRC1	TG1A_HADIN
A0A1P8NVU1	COW_CONMO
A0A292G9J6	VIT_TAKPA
A0A2I1C3V0	NSRA_ASPN1
A0A2I6EDL5	CMCL_CONRE
A0A2I6EDL7	CM37_CONRE
A0A2I6EDM1	CM39_CONRE
A0A2I6EDM9	CM312_CONRE
A0A2I6EDN0	CM317_CONRE
A0A2I6EDN3	CM315_CONRE
A0A2I6EDN8	CM311_CONRE
A0A3G3C7T2	CU141_CONAA
A0A3G3C7W0	CX67_CONAA
A0A455LLW5	NTND_NECSZ
A0A7S8MU85	SCX35_TITSE
A1IVR7	3L23_BUNCA
A1L3L1	PTR1B_XENLA
A1X8C6	CA11C_CONQU
A1X8D0	CA15_CONQU
A1X8D1	CA16_CONQU
A1X8D6	CA19_CONLE
A1X8D9	CA13_CONPL
A2CJE5	VM2IA_CROAT
A2CJE6	VM2IV_CROVV
A2PZE5	CSPL1_IPONI
A2VDD2	DYL5B_XENLA
A3DT44	CA42_CONAH
A5A2P0	WALK_MAMSC
A6H4Q1	RMAR_VANPO
A6M938	CA1A_CONLE
A7LI91	COCC_CONCL
A7RHG8	WDR12_NEMVE
A7UR17	OBP72_ANOGA
A7X4L4	WAP1_ERYPO
A7X4T8	CRVP_CAURH
A8S6B3	VNPA_AUSSU
A8W7M6	PHAT2_AMABI
A8W7M9	MSD1_AMABI
A8W7N0	MSD2_AMABI
A8W7N1	MSD3_AMABI
A8W7N2	MSD4_AMABI
A8W7N3	MSD5_AMABI
A8W7N5	MSD7_AMABI
A8W7N6	MSD8_AMABI
A8W7N7	MSD9_AMABI
A8W7N9	MSD11_AMABI
A8W7P1	BAMA2_AMAPH
A8W7P2	MSD1_AMAPH
A8W7P3	PHAT_AMAOC
A9UH01	COCE_CONCL
A9XDG4	TLCOF_ALOMR
A9XDG5	TLCOE_ALOMR
B2CI27	CS81_CONTE
B2CI28	CS81_CONAH
B2CS62	CTFA_CONCB
B2MUU6	GTF1_LEUME
B3A0L8	AMP2_SCYSE
B3A0N2	NLTP_LYCBA
B3A0N8	MSPI1_MELSA
B3A0P1	DGLSP_LOTGI
B3A0P3	PLSP2_LOTGI
B3A0P6	GSP1_LOTGI
B3A0Q8	PLSP3_LOTGI
B3A0S0	USP22_LOTGI
B3A0S1	PWAPL_LOTGI
B3A0S2	ASRP_LOTGI
B3EWE9	AMP2_SESIN
B3EWG7	PERO_PLEPU
B3EWH4	NLTP_PEGHA
B3EWI0	LECG2_APLKU
B3EWI7	AFP_CENMR
B3EWK7	AP_HELPO
B3EWN4	2SSL_RICCO
B3EWP5	BCNGR_LACPA
B3EWY0	KAX3F_MESGB
B3EWY8	SAAR2_ACRMI
B3EWY9	MLP_ACRMI
B3EWZ1	SAP1B_ACRMI
B3EWZ3	CADN_ACRMI
B3EWZ5	MLRP1_ACRMI
B3EWZ6	MLRP2_ACRMI
B3EWZ7	TRP_ACRMI
B3EWZ8	ECT_ACRMI
B4XSZ3	SLA3_MACLB
B4XSZ8	SLA8_MACLB
B4XT05	SLB6_MACLB
B4XT06	SLB7_MACLB
B4XT07	SLB8_MACLB
B7FDI0	CRVP_VIPBN
B8RJM0	USOM3_ACRMI
B8UU78	ELP_ACRMI
B8V7P3	CAH_ACRMI
B8V7R6	COA_ACRMI
B8V7S0	CPP1_ACRMI
B8VIV4	CPP2_ACRMI
C0HJA6	OBP2_RABIT
C0HJA7	OBP1_RABIT
C0HJA9	OBP3_RABIT
C0HJC5	ALBU_DUTME
C0HJC7	PA62A_DAMDA
C0HJC8	PA56B_DAMDA
C0HJC9	PA39C_DAMDA
C0HJD0	PA56D_DAMDA
C0HJD2	ALBU_DAMDA
C0HJE2	AMYG_BACLI
C0HJE3	DEXT_BACLI
C0HJE4	AMY1_CYTFI
C0HJE5	BCN17_BACIU
C0HJF9	ALL12_ACTDE
C0HJG0	ALL13_ACTDE
C0HJM7	TXL1_PHOPT
C0HJR4	MFGM_EQUAS
C0HJX6	PROF_PLALA
C0HJX9	DIP_CALVI
C0HJY0	PRP_CALVI
C0HKC6	PUN_PUNGR
C0HKF3	APLP1_GALME
C0HKF4	APLP2_GALME
C0HKT5	DIH45_AGRIP
C0HL61	ABFER_LIMFE
C0HL88	SL_CROVE
C0HL99	PROF_ACTDE
C0HLA1	VSP2_LACMR
C0HLA2	VSP3_LACMR
C0HLA4	SLLB_LACMR
C0HLL0	PA2CS_RHIDP
C0HLL1	VM2CD_CRODU
C0HLL6	CMLN_CUPSE
C0HLM4	CARP_RHIAZ
C0HLM5	CARP_MUCTH
C0HLM8	11S1_ELAGV
C0HLM9	11S2_ELAGV
C0HLQ3	IMP_CNIQU
C0HLQ4	ATPB_CHAMQ
C0HLQ5	CYC6_CHAMQ
C0HLQ6	G3P_CHAMQ
C0HLR0	RBS_CHAMQ
C0HLR1	RK12_CHAMQ
C0HLR7	11S1_MACIN
C0HLT5	CHIGU_GLUUR
C0HLT6	BIB45_LACPN
C0HLY5	PRS_GALME
C0HLY6	BGBP2_GALME
C0HLZ4	LYOPH_LYOSH
C0HLZ5	TSCO1_ANDAU
C0HM10	AFLAP_LYOSH
C0HM48	RHEB_CROSI
C0HM50	ACT_CROSI
C0HM51	CO1A2_CROSI
C0HM64	SCO9A_STOCO
C0HM80	NLTP3_NIGSA
C0HM81	GRP1_ELYRE
C0HM84	CO1AA_EPIMA
C0HM85	CO1A2_EPIMA
C0HM86	CO1AB_EPIMA
C0HM87	CO1AA_EPICS
C0HM88	CO1A2_EPICS
C0HM90	CO1AA_EPIAE
C0HM91	CO1A2_EPIAE
C0HM92	CO1AB_EPIAE
C0HM93	CO1AA_EPICA
C0HM94	CO1A2_EPICA
C0ITL3	VA5_BRACH
C5J891	KBX3_OPICY
C7T183	O16EA_CONEA
C7T184	O16M_CONEA
C7T186	O16L_CONEA
C7T187	O16K_CONEA
C7T188	O16J_CONEA
C7T1P1	O16I_CONEA
C7T1P2	O16H_CONEA
C7T1P3	O16G_CONEA
C7T1P4	O16F_CONEA
C7T1P5	O16EB_CONEA
D2K805	CAPSP_BPT6
D2KKB4	TOXPH_AMAPH
D2N116	3L2A_BUNCE
D2Y3T4	CU92B_CONCL
D2Y3T5	CU92C_CONCL
D2Y3T6	CU92D_CONCL
D2Y3T7	CU92E_CONCL
D2Y3T8	CU92F_CONCL
D2Y489	VKT1B_CONCL
D2Y490	VKT1C_CONCL
D2Y491	VKT1D_CONCL
D2Y494	U63B_CONCL
D2Y497	O16C_CONCL
D2Y498	O16D_CONCL
D2Y4A0	O161F_CONCL
D2Y4A1	O16G_CONCL
D2Y4A2	O161H_CONCL
D3JWK3	CUMB_CONCL
D3JWK4	CUMC_CONCL
D3JWK5	CUMD_CONCL
D3JWK6	CUME_CONCL
D3UA80	RN2G_LITPA
D5ACW4	CSPLB_PICSI
D5HR50	SCX1A_ANDCR
D5KXG6	TUEI_GEMSP
D5L5Q8	CMCC2_CONPO
D6C4I4	CUEA_CONCL
D6C4J2	CLEB_CONCL
D6C4J4	CUE5_CONCL
D6C4J6	CUE7_CONCL
D6C4K4	U6E_CONCL
E7CLN0	SCX2_RHOJU
E7CLN1	SCX4_RHOJU
E7CLN2	SCX43_RHOJU
E7CLN3	SCX8_RHOJU
E7CLN4	SCX1_RHOJU
E7CLN5	SCX7_RHOJU
E7CLN6	SCX12_RHOJU
E7CLN7	SCX13_RHOJU
E7CLN8	SCX16_RHOJU
E7CLN9	SCX44_RHOJU
E7CLP0	SCX9_RHOJU
E7CLP1	SCX32_RHOJU
F1CJ89	NDB4_HOTJU
F5CEP0	CUC11_CONCL
G0W2H7	BDS3_BUNGR
G1C1T0	CUC12_CONCL
G1C1T1	CUC13_CONCL
G1C1T2	CUC14_CONCL
G1C1T3	CUC15_CONCL
G3KIM5	LCDC_ANAPI
H2DH23	C7H23_PANGI
H9N3R7	CA112_CONLI
O00061	CP67_UROFA
O02781	MTR1A_PIG
O04164	C71A6_NEPRA
O07823	NDOA_PSEFL
O07825	NDOC_PSEFL
O08459	SODM_HALHI
O08460	SODM2_HALME
O08461	SODM1_HALME
O09686	NEP_I73A4
O09688	NEP_I86A3
O10620	OE56_NPVHZ
O12987	CRYAB_COLLI
O12991	CRYAB_EUDEL
O12995	CRYAB_TURME
O15885	CLP_TRYCR
O17307	RL37A_SCHMA
O18326	HUNB_BOMMO
O18881	SRP14_MACRA
O18934	CASQ2_PIG
O19084	CDSN_PIG
O21947	VHED_BPFSA
O21948	VHED_BPM1
O21949	VHED_BPPST
O21950	VHED_BPR03
O21951	VHED_BPR06
O21952	VHED_BPR08
O21953	VHED_BPR09
O21954	VHED_BPR10
O21955	VHED_BPR15
O21956	VHED_BPR18
O21957	VHED_BPR27
O21958	VHED_BPR32
O21959	VHED_BPR69
O21960	VHED_BPS76
O22307	C71DB_LOTJA
O24111	RS5_NICPL
O24383	CPI10_SOLTU
O24384	CPI8_SOLTU
O24385	CPI7_SOLTU
O24386	CPI6_SOLTU
O24387	CPI5_SOLTU
O24388	CPI3_SOLTU
O30836	SYGB_HAEAE
O30990	FTSQ_RHIRD
O31159	RS19_SPICI
O31166	RL24_SPICI
O31194	RS12_ACTPL
O31300	EFTU_BUCMH
O31301	EFTU_BUCSC
O32719	MQO_KLEPN
O33369	YOR2_NEIGO
O33507	OMPC_RAHAQ
O33508	FMT_RICAM
O33509	FMT_RICAK
O33510	FMT_RICAU
O33535	FMT_RICMO
O33543	FMT_RICPA
O33544	FMT_RICRI
O33545	FMT_RICRH
O33551	LGT_CERSP
O33575	FMT_RICSI
O33603	SODM_STRAI
O33605	SODM_STRAY
O33686	SODM_STRMT
O33756	SODM_STRPA
O33783	SODM_STRSL
O33812	YLAC_STAXY
O33821	YHPR_THAAR
O34272	RBFA_YEREN
O44107	MLC1_DROSU
O44535	OAZ_DROVI
O46232	HUNB_DROAD
O46234	HUNB_DROAA
O46236	HUNB_SCACA
O46238	HUNB_DROCY
O46240	HUNB_DRODS
O46242	HUNB_DROIK
O46244	HUNB_DROLI
O46248	HUNB_DROMM
O46250	HUNB_DROMU
O46252	HUNB_DROPO
O46254	HUNB_SCAAL
O46256	HUNB_DROSL
O46258	HUNB_DROSO
O46260	HUNB_DROTA
O46262	HUNB_DRODA
O46377	PGS1_RABIT
O46378	FMOD_RABIT
O46379	LUM_RABIT
O46582	COX41_SAISC
O46589	COX41_SAPAP
O46590	COX41_SAIUS
O46617	MOTI_HORSE
O48957	C99A1_SORBI
O49227	DHBK_SOYBN
O50467	AROK_NEIGO
O51829	YIDC_BUCMP
O51834	EFP_BUCMP
O52537	FIS_KLEPN
O52957	MPT51_MYCAV
O54210	SODM_STRCB
O54233	SODM_STRIN
O54266	SODM_STRPO
O54457	PPSA_ENTAG
O57414	RHG06_TAKRU
O57593	SURF1_TAKRU
O61281	CECA2_DROYA
O61694	COX5A_MANSE
O62688	MCH_PANPA
O62689	MCH_PANTR
O62690	MCH_HYLLA
O62691	MCH_CARSF
O62692	MCHL1_PANPA
O62693	MCHL1_PANTR
O62694	MCHL1_HYLLA
O63930	EFTU_GYMST
O65107	PSAN_MAIZE
O65729	RL18_CICAR
O65731	RS5_CICAR
O65888	NLTP_STRHE
O66093	RS19_PHYS1
O66096	RS19_PHYS2
